품종,시장,법인,광역산지,시군산지,도매가격(원/kg),연,월
깐양파,인천남촌도매,인천원예농협남촌,인천,남동,1200.00,20,04
깐양파,광주서부도매,농협광주,전남,나주,1863.77,20,04
깐양파,광주서부도매,농협광주,전북,완주,596.67,20,04
깐양파,광주서부도매,호남청과,전남,무안,1163.64,20,04
깐양파,광주서부도매,호남청과,전북,완주,300.00,20,04
깐양파,청주도매,충북원협청주,서울,송파,1688.00,20,04
깐양파,청주도매,충북원협청주,전북,완주,650.00,20,04
깐양파,순천도매,순천원협,전남,고흥,1218.18,20,04
깐양파,천안도매,천안농협,전북,완주,630.00,20,04
깐양파,익산도매,익산원예농협,전북,완주,814.88,20,04
깐양파,익산도매,익산원예농협,전북,익산,595.68,20,04
깐양파,익산도매,이리청과,전북,익산,600.00,20,04
깐양파,전주도매,전주원협,전북,익산,617.31,20,04
깐양파,전주도매,전주원협,전북,완주,500.00,20,04
깐양파,안양도매,안양원협,전북,완주,700.00,20,04
깐양파,창원팔용도매,농협창원,경남,창원의창,1384.51,20,04
깐양파,강릉도매,강릉농산물,서울,송파,1558.04,20,04
깐양파,춘천도매,춘천원협,강원,춘천,1364.74,20,04
깐양파,원주도매,원주원협,서울,송파,2290.91,20,04
깐양파,충주도매,충북원협충주,서울,서울중구,940.39,20,04
깐양파,충주도매,충주중원청과,충북,제천,546.60,20,04
깐양파,충주도매,충주중원청과,서울,서울중구,1785.56,20,04
깐양파,정읍도매,정일청과,광주,광주북구,1816.44,20,04
양파(일반),서울가락도매,동화청과,전남,무안,1206.11,20,03
양파(일반),서울가락도매,중앙청과,제주,서귀포,1043.61,20,03
양파(일반),서울가락도매,한국청과,경기,여주,648.94,20,03
양파(일반),대구북부도매,효성청과,경남,합천,904.46,20,03
양파(일반),대구북부도매,효성청과,경남,창녕,851.45,20,03
양파(일반),대구북부도매,효성청과,경북,영천,980.00,20,03
양파(일반),대구북부도매,효성청과,전남,여수,666.82,20,03
양파(일반),대구북부도매,대양청과,경남,창녕,907.02,20,03
양파(일반),대구북부도매,대양청과,경북,영천,1037.82,20,03
양파(일반),대구북부도매,대양청과,경남,합천,977.18,20,03
양파(일반),대구북부도매,효성청과,경북,의성,839.79,20,03
양파(일반),대구북부도매,대구중앙청과,경북,영천,890.32,20,03
양파(일반),대구북부도매,효성청과,전남,고흥,771.18,20,03
양파(일반),대구북부도매,효성청과,경북,상주,779.20,20,03
양파(일반),대구북부도매,효성청과,경남,산청,821.36,20,03
양파(일반),대구북부도매,효성청과,충남,금산,704.36,20,03
양파(일반),대구북부도매,대양청과,경북,군위,939.61,20,03
양파(일반),대구북부도매,대양청과,대구,대구중구,887.86,20,03
양파(일반),대구북부도매,대양청과,경북,상주,844.95,20,03
양파(일반),대구북부도매,대양청과,경북,안동,1035.00,20,03
양파(일반),대구북부도매,대구경북원예농협,대구,대구북구,645.45,20,03
양파(일반),대구북부도매,대양청과,전남,고흥,829.76,20,03
양파(일반),대구북부도매,효성청과,경북,군위,797.45,20,03
양파(일반),대구북부도매,대양청과,경북,김천,928.55,20,03
양파(일반),대구북부도매,대양청과,전남,여수,762.39,20,03
양파(일반),대구북부도매,대구중앙청과,경남,함양,905.56,20,03
양파(일반),대구북부도매,대구경북원예농협,경북,칠곡,682.22,20,03
양파(일반),대구북부도매,대구경북원예농협,전남,해남,702.00,20,03
양파(일반),대구북부도매,대구중앙청과,제주,서귀포,857.50,20,03
양파(일반),대구북부도매,효성청과,경북,문경,858.60,20,03
양파(일반),대구북부도매,대양청과,경북,의성,910.00,20,03
양파(일반),대구북부도매,대양청과,경북,봉화,1070.71,20,03
양파(일반),대구북부도매,대양청과,경남,밀양,832.07,20,03
양파(일반),대구북부도매,효성청과,전남,진도,1102.86,20,03
양파(일반),대구북부도매,효성청과,경남,함안,850.60,20,03
양파(일반),대구북부도매,대양청과,대구,달성,964.34,20,03
양파(일반),대구북부도매,대양청과,경북,문경,912.10,20,03
양파(일반),대구북부도매,대양청과,전남,목포,936.97,20,03
양파(일반),대구북부도매,대구중앙청과,경남,합천,740.00,20,03
양파(일반),대구북부도매,효성청과,경북,칠곡,664.59,20,03
양파(일반),대구북부도매,대양청과,전남,무안,901.82,20,03
양파(일반),대구북부도매,효성청과,경남,거창,953.85,20,03
양파(일반),대구북부도매,효성청과,경기,구리,692.44,20,03
양파(일반),대구북부도매,효성청과,경기,양주,771.64,20,03
양파(일반),대구북부도매,효성청과,경북,안동,710.16,20,03
양파(일반),대구북부도매,대양청과,경남,거창,953.51,20,03
양파(일반),대구북부도매,효성청과,경북,성주,682.02,20,03
양파(일반),대구북부도매,효성청과,경북,김천,932.06,20,03
양파(일반),대구북부도매,대구중앙청과,경북,칠곡,900.00,20,03
양파(일반),대구북부도매,대양청과,경북,고령,1106.05,20,03
양파(일반),대구북부도매,대양청과,경북,경산,651.44,20,03
양파(일반),대구북부도매,효성청과,경남,함양,809.70,20,03
양파(일반),대구북부도매,대구중앙청과,경북,김천,732.50,20,03
양파(일반),대구북부도매,효성청과,제주,제주,880.93,20,03
양파(일반),대구북부도매,효성청과,대구,대구중구,798.37,20,03
양파(일반),대구북부도매,효성청과,경북,영주,794.87,20,03
양파(일반),대구북부도매,대양청과,경북,구미,833.33,20,03
양파(일반),대구북부도매,효성청과,경북,구미,716.67,20,03
양파(일반),대구북부도매,대구중앙청과,경북,예천,345.16,20,03
양파(일반),대구북부도매,효성청과,경북,경산,566.67,20,03
양파(일반),구리도매,인터넷청과,제주,서귀포,1018.08,20,03
양파(일반),부산엄궁도매,부산청과,경남,창녕,886.93,20,03
양파(일반),부산엄궁도매,부산청과,경남,합천,901.93,20,03
양파(일반),부산엄궁도매,부산청과,경북,의성,928.19,20,03
양파(일반),부산엄궁도매,부산청과,부산,부산중구,1133.33,20,03
양파(일반),부산엄궁도매,부산청과,경남,거창,862.00,20,03
양파(일반),부산엄궁도매,부산청과,경남,함양,1204.74,20,03
양파(일반),부산엄궁도매,부산청과,경북,경산,401.43,20,03
양파(일반),서울강서도매,강서청과,전남,무안,1063.86,20,03
양파(일반),서울강서도매,강서청과,경북,경산,1185.65,20,03
양파(일반),서울강서도매,강서청과,부산,부산강서,1094.70,20,03
양파(일반),서울강서도매,강서청과,서울,서울강서,850.00,20,03
양파(일반),서울강서도매,강서청과,충남,당진,733.33,20,03
양파(일반),광주각화도매,광주원예농협,전남,무안,869.99,20,03
양파(일반),광주각화도매,광주청과,전남,무안,887.24,20,03
양파(일반),광주각화도매,광주원예농협,광주,광주북구,965.81,20,03
양파(일반),광주각화도매,광주청과,광주,광주남구,969.92,20,03
양파(일반),광주각화도매,광주청과,대구,달서,1267.39,20,03
양파(일반),광주각화도매,광주원예농협,광주,광주남구,1079.15,20,03
양파(일반),광주각화도매,광주원예농협,전남,장성,874.18,20,03
양파(일반),광주각화도매,광주청과,전남,함평,600.00,20,03
양파(일반),광주각화도매,광주청과,전남,여수,797.65,20,03
양파(일반),광주각화도매,광주청과,전남,신안,435.95,20,03
양파(일반),광주각화도매,광주원예농협,전남,함평,926.42,20,03
양파(일반),광주각화도매,광주원예농협,전남,신안,590.15,20,03
양파(일반),광주각화도매,광주원예농협,전남,해남,998.86,20,03
양파(일반),인천삼산도매,경인농산,경북,안동,939.99,20,03
양파(일반),인천삼산도매,경인농산,경북,문경,1223.44,20,03
양파(일반),인천삼산도매,경인농산,경남,창원의창,1051.38,20,03
양파(일반),인천삼산도매,인천원협삼산,전남,무안,1082.01,20,03
양파(일반),인천삼산도매,부평농산,경남,창녕,834.64,20,03
양파(일반),인천삼산도매,인천원협삼산,경남,합천,1060.89,20,03
양파(일반),인천삼산도매,부평농산,부산,부산강서,1053.51,20,03
양파(일반),인천삼산도매,부평농산,경북,의성,1014.39,20,03
양파(일반),인천삼산도매,경인농산,전남,무안,1013.61,20,03
양파(일반),인천삼산도매,인천원협삼산,경남,김해,1261.87,20,03
양파(일반),인천삼산도매,부평농산,전남,무안,842.55,20,03
양파(일반),인천삼산도매,인천원협삼산,경남,산청,1473.33,20,03
양파(일반),인천삼산도매,인천원협삼산,제주,서귀포,960.57,20,03
양파(일반),인천삼산도매,부평농산,제주,서귀포,972.49,20,03
양파(일반),인천삼산도매,부평농산,경북,경산,958.33,20,03
양파(일반),인천삼산도매,인천원협삼산,경남,창녕,1093.53,20,03
양파(일반),인천삼산도매,경인농산,전남,함평,780.59,20,03
양파(일반),인천삼산도매,인천원협삼산,대구,달성,950.00,20,03
양파(일반),인천삼산도매,부평농산,인천,부평,966.37,20,03
양파(일반),인천삼산도매,인천원협삼산,경남,함양,911.11,20,03
양파(일반),인천삼산도매,경인농산,제주,서귀포,1024.69,20,03
양파(일반),인천삼산도매,경인농산,인천,남동,811.43,20,03
양파(일반),인천삼산도매,부평농산,경기,양주,1425.00,20,03
양파(일반),인천삼산도매,경인농산,부산,연제,1032.71,20,03
양파(일반),인천삼산도매,인천원협삼산,경북,의성,1131.32,20,03
양파(일반),인천삼산도매,경인농산,경기,양주,1466.67,20,03
양파(일반),인천삼산도매,부평농산,충남,논산,763.64,20,03
양파(일반),인천삼산도매,경인농산,충남,논산,807.14,20,03
양파(일반),인천삼산도매,경인농산,충남,부여,657.14,20,03
양파(일반),부산반여도매,농협반여,경남,밀양,889.88,20,03
양파(일반),부산반여도매,동부청과,전남,고흥,771.33,20,03
양파(일반),부산반여도매,농협반여,대구,수성,843.28,20,03
양파(일반),부산반여도매,농협반여,부산,기장,770.54,20,03
양파(일반),부산반여도매,농협반여,경남,창녕,763.66,20,03
양파(일반),부산반여도매,동부청과,전남,여수,835.38,20,03
양파(일반),부산반여도매,농협반여,경남,합천,821.45,20,03
양파(일반),부산반여도매,농협반여,경북,경산,1068.56,20,03
양파(일반),부산반여도매,농협반여,경남,진주,1125.00,20,03
양파(일반),부산반여도매,동부청과,전남,무안,899.16,20,03
양파(일반),부산반여도매,농협반여,서울,송파,815.62,20,03
양파(일반),부산반여도매,농협반여,부산,해운대,847.89,20,03
양파(일반),부산반여도매,농협반여,제주,서귀포,1104.11,20,03
양파(일반),부산반여도매,동부청과,경남,창녕,874.94,20,03
양파(일반),부산반여도매,농협반여,전북,남원,650.00,20,03
양파(일반),대전노은도매,대전중앙청과,전남,무안,869.78,20,03
양파(일반),대전노은도매,대전중앙청과,경남,창녕,1062.07,20,03
양파(일반),대전노은도매,대전원협,대전,유성,884.92,20,03
양파(일반),대전노은도매,대전원협,경남,함양,870.45,20,03
양파(일반),대전노은도매,대전원협,경남,합천,1036.73,20,03
양파(일반),대전노은도매,대전원협,전남,무안,1359.30,20,03
양파(일반),대전노은도매,대전중앙청과,제주,서귀포,1121.35,20,03
양파(일반),대전노은도매,대전중앙청과,경북,김천,875.85,20,03
양파(일반),대전노은도매,대전중앙청과,경북,문경,1072.00,20,03
양파(일반),대전노은도매,대전중앙청과,경북,고령,1274.17,20,03
양파(일반),대전노은도매,대전원협,제주,서귀포,1056.86,20,03
양파(일반),대전노은도매,대전중앙청과,경북,상주,754.51,20,03
양파(일반),대전노은도매,대전중앙청과,전남,함평,852.85,20,03
양파(일반),대전노은도매,대전원협,경북,경산,1259.52,20,03
양파(일반),대전노은도매,대전중앙청과,경남,합천,835.62,20,03
양파(일반),대전노은도매,대전중앙청과,경남,함양,895.18,20,03
양파(일반),대전노은도매,대전원협,부산,연제,1210.35,20,03
양파(일반),대전노은도매,대전중앙청과,경북,의성,768.75,20,03
양파(일반),대전노은도매,대전중앙청과,대구,대구중구,750.00,20,03
양파(일반),대전노은도매,대전원협,대구,수성,725.00,20,03
양파(일반),대전노은도매,대전중앙청과,경북,성주,625.00,20,03
양파(일반),대전노은도매,대전중앙청과,충남,논산,944.51,20,03
양파(일반),대전노은도매,대전중앙청과,충남,서산,939.50,20,03
양파(일반),대전노은도매,대전중앙청과,충남,공주,843.21,20,03
양파(일반),대전노은도매,대전원협,경남,의령,988.89,20,03
